seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2107311792,robust_control_aware,moderate,0.020047687172550743,0.05260983835643325,0.945,0.0,0.4675,189.8557599233846
2107311792,robust_control_aware,strong,0.024555875198245914,0.06652837638319321,0.9,0.0,0.4525,182.10760890799762
2021557853,boundary_aware,moderate,0.029010942009835023,0.07160694642809241,0.8525,0.0,0.475,189.12458913129325
2021557853,boundary_aware,strong,0.03418755340631511,0.08434639162047093,0.7725,0.0,0.4175,181.65567347923772
2021557853,robust_control_aware,moderate,0.02037715004919888,0.0554552649026211,0.92,0.0,0.445,192.80442180805613
2021557853,robust_control_aware,strong,0.024915332083769587,0.07138477710569842,0.8725,0.0,0.4125,181.963929671199
2114007968,boundary_aware,moderate,0.027075625112814104,0.06575123017389604,0.865,0.0,0.4575,190.93319295092374
2114007968,boundary_aware,strong,0.036035411905190745,0.08852578515065172,0.7675,0.0,0.425,183.43804213207258
2114007968,robust_control_aware,moderate,0.018547256423630858,0.053268420049972384,0.94,0.0,0.4625,193.26058481781502
2114007968,robust_control_aware,strong,0.023678359195544525,0.06235632017923181,0.89,0.0,0.4325,182.6057714323397
2010040442,boundary_aware,moderate,0.028208243559377857,0.07221448816015956,0.8475,0.0,0.45,182.97596545058713
2010040442,boundary_aware,strong,0.03568887587329152,0.08826298234804758,0.7725,0.0,0.41,180.0418850025588
2010040442,robust_control_aware,moderate,0.0222638009650594,0.057862023598979975,0.92,0.0,0.4,186.28300549416159
2010040442,robust_control_aware,strong,0.027935114504076566,0.0765177651493648,0.86,0.0,0.4075,183.1838921843643
